Kategori,Başlık,İçerik
Eğitim,YÖKDİL sonuçları açıklandı,Yükseköğretim Kurumları Yabancı Dil Sınavı (2022-YÖKDİL/2) sonuçları açıklandı.
Eğitim,Özel yurtlara zam sınırı getirildi,"Gençlik ve Spor Bakanlığı, özel yükseköğrenim yurtlarına yapılacak fiyat artışına sınırlama getirdi. Yapılabilecek en yüksek zam oranı Yİ-ÜFE ve TÜFE toplamının yarısına eklenecek 5 puandan fazla olamayacak."
Eğitim,Bakan Özer: Hedefimiz mesleki gelişim bütçesini gelecek yıl 500 milyon liraya çıkarmak,"Milli Eğitim Bakanı Mahmut Özer, okulların mesleki gelişimleri için her türlü maddi desteği vermeye hazır olduklarını söyledi. Özer, ""Mesleki gelişim bütçesini gelecek yıl 500 milyon liraya çıkartmayı hedefliyoruz"" dedi."
Eğitim,DGS tercih sonuçları açıklandı...DGS tercih sonuçları sorgulama ekranı....,ÖSYM tarafından merkezi olarak düzenlenen DGS'de tercih süreci 1 Eylül'de sona erdi. DGS tercihlerinin sonuçları bugün açıklandı. Sonuçlar ÖSYM’nin https://sonuc.osym.gov.tr internet adresinden sorgulanabiliyor.
Eğitim,Öğretmenlere hazırlık ödeneği 12 Eylül'den itibaren verilecek,"Milli Eğitim Bakanlığına (MEB) bağlı okullarda görev yapan öğretmenlere, 12 Eylül'den itibaren öğretim yılına hazırlık ödeneği verilecek."
Eğitim,Dünya genelinde 771 milyon kişi okuma yazma bilmiyor,"BM verileri, dünya genelinde üçte ikisini kadınların oluşturduğu 771 milyon kişinin okuma yazma bilmediğini ortaya koyuyor."
Eğitim,Yurt yerleştirme sonuçları açıklandı,Gençlik ve Spor Bakanlığı KYK yurtlarına başvuru sonuçları açıklandı. Sonuçlara e-Devlet üzerinden ulaşılabilecek.
Eğitim,YKS ek yerleştirme tercih başvuruları başladı,"2022-YKS ek yerleştirme tercihleri alınmaya başladı. Tercihler, 13 Eylül'e kadar ÖSYM'nin internet adresinden veya mobil uygulamasından yapılabilecek."
Eğitim,YDS başvuruları başladı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığınca, 23 Ekim'de düzenlenecek Yabancı Dil Bilgisi Seviye Tespit Sınavı (YDS) başvuruları alınmaya başladı. Başvurular, 15 Eylül'e kadar yapılabilecek."
Eğitim,Bakan Kasapoğlu: Önümüzdeki günlerde yeni yurtlarımızın açılışını yapacağız,"Gençlik ve Spor Bakanı Mehmet Muharrem Kasapoğlu, ""Önümüzdeki günlerde Cumhurbaşkanımızın teşrifleriyle yeni yurt binalarımızın resmi açılışlarını yapacağız"" dedi."
Eğitim,Bakan Özer: Yeni öğretmen atamaları olacak,"Milli Eğitim Bakanı Mahmut Özer, ""İhtiyaca binaen özellikle Milli Eğitim Bakanlığı'nın yeni açılımlarına odaklanarak mutlaka yeni öğretmen istihdamları da olacak"" dedi."
Eğitim,Miniklerin uyum haftası başladı,"Yeni eğitim öğretim yılı, okul öncesi ve ilkokul birinci sınıflar için bugün başladı. Milli Eğitim Bakanlığı'nın hayata geçireceği yeni uygulamayla ilk gün ailelere yönelik yüz yüze bilgilendirme toplantısı gerçekleştirilecek."
Eğitim,TUS ve STS-Tıp Doktorluğu sınavları yapıldı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığınca, Tıpta Uzmanlık Eğitimi Giriş Sınavı (2022-TUS 2. Dönem) ile Tıp Doktorluğu Alanında Seviye Tespit Sınavı (2022-STS Tıp Doktorluğu 2. Dönem) yapıldı."
Eğitim,İlköğretim ve Ortaöğretim Kurumları Bursluluk Sınavı tamamlandı,Milli Eğitim Bakanlığı tarafından düzenlenen İlköğretim ve Ortaöğretim Kurumları Bursluluk Sınavı tamamlandı. Sınav sonuçları 23 Eylül'de Bakanlığın internet sayfasından duyurulacak.
Eğitim,Okula uyum eğitimi yarın başlıyor,"Milli Eğitim Bakanlığı, miniklerin okula uyum eğitimini veli seminerleri ile yarın başlatıyor. Bu yıl ilk kez uygulanacak program kapsamında öğretmenler, öğrenci velilerini yarın okula davet ederek ""okula uyum bilgilendirme toplantıları"" düzenleyecek."
Eğitim,Lise öğrencileri atık biyokütle kaynaklarından 'biyoseramik' üretti,"Lise öğrencileri Cemile Cemre Özdemir ve Nihan Dide Atabay, atık biyokütle atıklarını kullanarak düşük maliyetli ve sağlık alanında kullanılabilen biyoseramik üretmeyi başardı."
Eğitim,Minikler için ilk kez uygulanacak yeni uyum eğitimi 5 Eylül'de başlayacak,"Milli Eğitim Bakanlığınca (MEB), bu yıl anaokulu ve ilkokula başlayacak öğrenciler için 5 Eylül'den itibaren ilk kez uygulanmak üzere yeni uyum eğitimi programı hazırlandı. Ortaokul ve liseye başlayacak öğrencilerin uyum eğitimi süreci de 12 Eylül'de uygulanmaya başlayacak."
Eğitim,KYK yurtlarına 415 bin başvuru yapıldı,"Gençlik ve Spor Bakanı Mehmet Muharrem Kasapoğlu, 415 bin 305 gencin KYK yurtlarına başvuru yaptığını açıkladı."
Eğitim,2022-ALES/2 sonuçları açıklandı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM), Akademik Personel ve Lisansüstü Eğitimi Giriş Sınavı (2022-ALES/2) sonuçlarını açıkladı."
Eğitim,Mesleki eğitim seminerleri özel okul öğretmenlerinin de kullanımına açıldı,Milli Eğitim Bakanlığı'nın mesleki eğitim seminerleri ilk kez özel öğretim kurumlarında görev yapan öğretmenlerin de kullanımına açıldı.
Eğitim,KPSS ortaöğretim başvuruları başladı,6 Kasım'da ortaöğretim mezunlarına uygulanacak 2022-Kamu Personel Seçme Sınavı (2022-KPSS Ortaöğretim) başvuruları alınmaya başlandı.
ÖZEL HABER,TRT Çocuk: Güvenilir içeriklerin dijital platformdaki adresi,"Sosyal medya fırsatlar kadar riskler de barındırıyor. Özellikle de çocuklar için... Dijital platformlardaki yenilikçi projeleriyle öne çıkan TRT Çocuk, psikolog, pedagog ve çocuk gelişim uzmanlarınca denetlenen içerikleriyle ailelere güven veriyor."
Eğitim,20 bin öğretmen ataması yapılacak,Cumhurbaşkanı Recep Tayyip Erdoğan'ın katılımıyla bugün Beştepe Millet Kongre ve Kültür Merkezi'nde 20 bin öğretmen ataması yapılacak.
Eğitim,ÖSYM'nin eczacılık sınavlarına başvurular bugün başladı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığı, Eczacılıkta Uzmanlık Eğitimi Giriş Sınavı (2022-EUS) ve Eczacılık Alanında Yurtdışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı'na (2022-STS Eczacılık) başvuruların başladığını açıkladı. Başvurular 7 Eylül'e kadar yapılabilecek."
Eğitim,Öğrenci affıyla yarıda kalan hayallerini gerçekleştirecekler,"Üniversite eğitimlerini tamamlayamayan ve ilişiği kesilen öğrenciler, afla tekrar üniversiteli olmanın mutluluğunu yaşıyor."
Eğitim,Velilere okul alışverişi için önemli tavsiyeler,"Tüm Kırtasiyeciler Derneği Başkanı Vecdet Şendil, okul alışverişi için velilere önemli tavsiyelerde bulundu. Üreticisi ya da ithalatçısı belli olmayan ürünlerden uzak durulması gerektiğini vurgulayan Şendil, bir çantanın ortalama 600 ila 800 liraya dolacağını da söyledi."
Eğitim,Milli Eğitim Bakanlığı 7 bin 700 ürünün tescilini aldı,"Milli Eğitim Bakanlığı'na bağlı meslek liseleri 7 bin 700 ürünü tescil ettirdi, 74'ü ise ticarileştirildi. Bu ürünler en çok kimya teknolojisi alanında oldu."
Eğitim,Yeni eğitim öğretim yılı başında 198 yeni okul açılacak,"Milli Eğitim Bakanlığı, 2022-2023 eğitim öğretim yılı başında 198 yeni okul, 3 bin 605 yeni derslik hizmete açılacağını duyurdu."
Eğitim,Sözleşmeli öğretmenlik tercih başvuruları başladı,"MEB sözleşmeli öğretmenlik tercih başvuruları, 31 Ağustos'a kadar e-Devlet üzerinden yapılabilecek."
Eğitim,YTB'den genç yazarlara eğitim,Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı ve Maltepe Üniversitesi iş birliğiyle düzenlenen Uluslararası Genç Yazarlar Akademisi'nin sertifika programı gerçekleştirildi.
Eğitim,Yurtlardaki ücretsiz konaklamanın süresi uzatıldı,"Gençlik ve Spor Bakanlığının, gençlerin GSB yurtlarında ücretsiz konaklamasına imkan sağlayan ""Seyahatsever"" projesi 5 Eylül'e kadar uzatıldı."
Eğitim,DUS ve STS Diş Hekimliği başvuruları başladı,2022-Diş Hekimliğinde Uzmanlık Eğitimi Giriş Sınavı (2022-DUS) ve 2022-Diş Hekimliği Alanında Yurtdışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı (2022-STS Diş Hekimliği) başvuruları bugün itibarıyla başladı.
Eğitim,Üniversite kayıtları için son gün,Yükseköğretim Kurumları Sınavı (YKS) tercih sonuçlarının açıklanmasıyla birlikte 22 Ağustos'ta başlayan üniversite kayıt işlemleri bugün sona eriyor.
Eğitim,Halk eğitim merkezlerinden 7 ayda 7 milyon kişi yararlandı,"Milli Eğitim Bakanlığınca (MEB), hayat boyu öğrenme kapsamında 81 ilde faaliyet gösteren 998 halk eğitimi merkezinden (HEM) 2022'nin 7 ayında 7 milyon 570 bin kişi yararlandı."
Eğitim,YÖK'ten El-Ezher ve Medine İslam üniversitelerine denklik iddialarına ilişkin açıklama,"Yükseköğretim Kurulu (YÖK), bazı medya organlarında, Mısır'daki El-Ezher Üniversitesi ve Suudi Arabistan'daki Medine İslam Üniversitesinde 2015'ten bu yana verilen denklik belgelerinin iptal edildiği ve diplomaların geçersiz kılındığı şeklindeki haberlerin gerçeği yansıtmadığını duyurdu."
Eğitim,Uzmanlardan kayıt uyarısı: Kayıt yaptırmayanların puanı düşüyor,"İstediği bölüme yerleşemeyen adaylar kazandıkları üniversiteye kayıt yaptırmıyor. 
Kayıt yaptırmayan adayların bir sonraki yıl ortaöğretim başarı puanları düşüyor.
Uzmanlar ""İstemediğiniz bölüme bile mutlaka kayıt yaptırın, yatay geçiş imkanınız var” diyor."
Eğitim,Üniversite hastanelerinde çalışan sağlık personeline ek ödeme,"YÖK Başkanı Erol Özvar, ""Üniversite hastanelerinde çalışan sağlık personelinin özlük haklarında gerekli iyileştirmelerin yapılması için yasal mevzuat çalışması başlatıldı. Üniversite hastanelerinde çalışan sağlık personeli döner sermaye ek ödemesinden faydalanacak"" dedi."
Eğitim,Ders kitabı ve yardımcı kaynaklar sıralarda yerini aldı,"Milli Eğitim Bakanlığı'nın, 2022-2023 eğitim öğretim yılında öğrencilere ücretsiz verilmek üzere hazırladığı ders kitabı ve yardımcı kaynakların basımı büyük oranda tamamlandı ve sıraların üzerinde yerini aldı."
Eğitim,Bursa'daki okul kendi enerjisini üretti,"Bursa Anadolu Kız Lisesinde, izolasyon ve ısıtma sistemlerinin yenilenmesi ile güneş panellerinden enerji üretimiyle okul hem kendi enerjisini üretti hem de kazanç sağladı."
Eğitim,Lisansüstü eğitimini tamamlayan öğretmenlere Kariyer Basamakları Sınavı'ndan muafiyet,"Kariyer Basamakları Sınavı'na başvuran öğretmenlerden lisansüstü eğitimlerini 3-30 Ekim'de tamamlayacak olanlar, belgelerini ibraz etmeleri halinde yazılı sınavdan muaf tutulacak."
Eğitim,Arabuluculuk Sınavı'na ön başvurular yarın başlayacak,2022 Adalet Bakanlığı Arabuluculuk Sınavı'na ön başvurular yarın başlayacak.
ÖZEL HABER,Matematik eğitiminde yeni yaklaşımlar,"Mühendis, yazılımcı, bilim insanı yetiştirmenin temeli matematik eğitiminden geçiyor. Milli Eğitim Bakanlığı da yaptığı çalışmalarla matematik dersine karşı ön yargıları kırmayı ve öğrencileri çağın gerekliliklerine göre hazırlamayı amaçlıyor."
Eğitim,2022-ALES/2 bugün yapıldı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığı tarafından Akademik Personel ve Lisansüstü Eğitimi Giriş Sınavı (2022-ALES/2) yapıldı. Sınavda alınan puanlar açıklandığı tarihten itibaren 5 yıl geçerli olacak."
Eğitim,Açıköğretim Sistemi programları yüzde 100 doluluğa ulaştı,Anadolu Üniversitesi (AÜ) örgün lisans ve önlisans programlarının kontenjan doluluk oranları yüzde 100 ile rekor kırarken Açıköğretim Sistemi programları da yüzde 100 doluluk oranına ulaştı.
Eğitim,ALES/2 pazar günü yapılacak,"Akademik Personel ve Lisansüstü Eğitimi Giriş Sınavı (2022-ALES/2), 21 Ağustos Pazar günü yapılacak."
Eğitim,İlkokul ve anasınıfların norm kadrolarına düzenleme,"Milli Eğitim Bakanlığının (MEB) yönetmelik değişikliğine göre, kırsal kesimin ulaşım şartları uygun olmayan yerleşim yerlerinde 5 öğrencisi bulunan anasınıflarına öğretmen normu verilebilecek, öğrenci sayısına bakılmaksızın ilkokul açılabilecek ve öğretmen normu tahsis edilecek."
Eğitim,Devlet korumasındaki gençler üniversiteli olmanın mutluluğunu yaşıyor,Aile ve Sosyal Hizmetler Bakanlığı'nın bakım ve koruması altında olup da Yükseköğretim Kurumları Sınavı’na (YKS) giren 742 gençten 312’si üniversiteye yerleşti.
Eğitim,YÖK Başkanı Özvar: KKTC üniversiteleri hariç kontenjanların yüzde 99'u doldu,"Yükseköğretim Kurulu (YÖK) Başkanı Prof. Dr. Erol Özvar, 2022-Yükseköğretim Kurumları Sınavı (YKS) yerleştirme sonuçlarına göre, KKTC üniversiteleri hariç kontenjanların yüzde 99'unun dolduğunu söyledi."
Eğitim,KPSS Ön Lisans başvurularında son gün,"ÖSYM dün yaptığı açıklamada, 2022 KPSS Ön Lisans başvuru günlerinin uzatıldığını duyurmuştu. Başvurular, bugün saat 23.59'a kadar yapılabilecek."
Eğitim,1 milyonu aşkın aday üniversiteye yerleşti,"2022-Yükseköğretim Kurumları Sınavı yerleştirme verilerine göre, üniversitelerin lisans ve ön lisans programlarına 1 milyon 5 bin 490 aday yerleşti, 12 bin 587 kontenjan boş kaldı."
Eğitim,Öğrenci affı başvuruları başladı,Üniversiteler öğrenci affı başvurularını almaya başladı. Yüksek öğrenimi yarıda kesilen öğrenciler okullarına geri dönebilecek.
Eğitim,KPSS Ön Lisans başvuruları uzatıldı,"ÖSYM, 2022-KPSS Ön Lisans başvuru günlerinin, 16 Ağustos saat 23.59'a kadar uzatıldığını açıkladı."
Eğitim,Bakan Özer: 2021'in sonunda kütüphanesiz bir okul bırakmadık,"Milli Eğitim Bakanı Mahmut Özer, Kütüphanesiz Okul Kalmayacak Projesi kapsamında, geçen yıl sonunda Türkiye'de kütüphanesiz okul bırakmadıklarını tüm okullardaki kitap sayısını 70 milyona ulaştırdıklarını belirterek, ""Yıl sonuna kadar hedefimiz kitap sayısını 100 milyona çıkarmak"" dedi."
Eğitim,Yaz okullarında 1 milyon öğrenci eğitim aldı,"Milli Eğitim Bakanı Mahmut Özer, yaz okullarında yaklaşık 1 milyon öğrencinin eğitim aldığını açıkladı."
Eğitim,Erasmus+ Projesine Ulusal Ajans'tan destek,"Kırşehir Ahi Evran Üniversitesinin Erasmus+ Projesi, Ulusal Ajans'tan 71 bin 415 euro destek almaya hak kazandı."
Eğitim,"""Siber güvenlik lisesi"" tercih sıralamasında yüzde 1'lik dilimde yer aldı","Geleceğin ""siber kahramanları""nı yetiştiren Türkiye'nin ilk ve tek siber güvenlik lisesi olan Teknopark İstanbul Mesleki ve Teknik Anadolu Lisesi, bu yıl da Liselere Geçiş Sistemi (LGS) tercih sıralamasında yüzde 1'lik dilimde yer aldı."
Eğitim,Bakan Özer: 6 bin 900 atıl köy okulunu restore ederek hizmete açacağız,"Milli Eğitim Bakanı Mahmut Özer, Türkiye'nin her noktasında yaklaşık 6 bin 900 atıl duran köy okulunu, hızlı bir şekilde revize ve restore ederek vatandaşların hizmetine açacaklarını söyledi."
Eğitim,Bakan Özer: Yardımcı kaynaklar da öğrencilerimize ücretsiz teslim edilecek,"Milli Eğitim Bakanı Mahmut Özer, dün itibarıyla yardımcı kaynakların da tüm illere gönderilmeye başlandığını belirterek, ders kitaplarının yanında, yardımcı kaynakların da öğrencilerin kullanımına hazır şekilde ücretsiz olarak teslim edileceğini söyledi."
Eğitim,DGS sonuçları açıklandı,ÖSYM tarafından 3 temmuz tarihinde gerçekleştirilen Dikey Geçiş Sınavı (DGS) sonuçları açıklandı.
Eğitim,Yeni eğitim öğretim yılında kullanacak kitaplar illere gönderildi,"Milli Eğitim Bakanı Mahmut Özer, 2022-2023 eğitim öğretim yılında öğrencilerin kullanacağı tüm ders kitaplarının illere gönderildiğini söyledi."
Eğitim,LGS 2. nakil sonuçları açıklandı,"LGS kapsamında yerleştirmeye esas ikinci nakil sonuçları açıklandı. Tercih yapan öğrencilerin yüzde 97,6’sı istedikleri bir liseye yerleştirildi."
Eğitim,Milli Eğitim Bakanlığı son 1 yılda gerçekleştirilen icraatları paylaştı,"Milli Eğitim Bakanlığı, Bakan Mahmut Özer'in göreve gelişinin birinci yılında gerçekleştirilen icraatları ve yenilikleri paylaştı."
Eğitim,"MEB'in ""10 Bin Okul Projesi"" ağustos sonunda tamamlanacak","Milli Eğitim Bakanı Mahmut Özer, ""Temel Eğitimde 10 Bin Okul Projesi""nin ağustos sonunda tamamlanacağını ve eylülün ilk haftasında projenin kapanışıyla ilgili değerlendirme toplantısı yapılacağını açıkladı."
Eğitim,MEB'den 65 okula 'kayıt parası' incelemesi,"Milli Eğitim Bakanlığı tarafından, 2022-2023 eğitim öğretim yılı okul kayıtlarında zorunlu bağış veya kayıt parası alındığına yönelik şikayetler üzerine 65 okulda inceleme başlattı."
Eğitim,ÖSYM duyurdu: Yeni KPSS takvimi 17 Eylül’de başlayacak,"Ölçme, Seçme ve Yerleştirme Merkezinden (ÖSYM), 2022 Kamu Personel Seçme Sınavı'na (KPSS) girecek adayların, sınav merkezi değişikliği taleplerini Aday İşlemleri Sistemi (AİS) üzerinden gerçekleştirebileceği açıklandı."
Eğitim,DDK Başkanı Arıncı: Vatandaşlarımız müsterih olsun,"Devlet Denetleme Kurulu Başkanı Yunus Arıncı, ""KPSS sınavına yönelik incelemelere titizlikle devam ediyoruz. Vatandaşlarımız müsterih olsun. Ne tek bir gencimizin hakkını yediririz ne de devletimizin güvenilirliğine halel gelmesine göz yumarız"" dedi."
Eğitim,Cumhurbaşkanı kararıyla 3 yeni fakülte kuruldu,Resmi Gazete'de yayımlanan Cumhurbaşkanı kararıyla 3 yeni fakülte kuruldu. Öte yandan 1 fakülte ile 1 yüksekokul kapatıldı.
Eğitim,3 üniversiteye rektör atandı,Cumhurbaşkanı Recep Tayyip Erdoğan'ın imzasıyla 3 üniversiteye rektör atanmasına ilişkin karar Resmi Gazete'de yayımlandı.
Eğitim,ÖSYM Başkanlığına Bayram Ali Ersoy atandı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığına Prof. Dr. Bayram Ali Ersoy atandı. Karar, Resmi Gazete'de yayımlandı."
Eğitim,ÖSYM Başkanı Halis Aygün görevden alındı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanı Halis Aygün, Cumhurbaşkanlığı kararnamesiyle görevden alındı."
