Kategori,Başlık,İçerik
Spor,MKE Ankaragücü taraftarı Adana Demirspor maçında olmayacak,Trendyol Süper Lig'in 21. haftasında oynanacak Yukatel Adana Demirspor-MKE Ankaragücü maçını deplasman ekibinin taraftarları statta izleyemeyecek.
Spor,Chelsea Karim Benzema'yı istiyor,"Al-Ittihad'in tecrübeli golcüsü Karim Benzema, Suudi Arabistan'dan ayrılmak istiyor. Farklı ülkelerden talipleri olan yıldız futbolcunun yeni durağının İngiltere olması bekleniyor."
Spor,Beşiktaş Rosier'in Nice'e kiralandı,"Beşiktaş, 27 yaşındaki Fransız futbolcu Valentin Rosier, Fransa Ligue 1 takımlarından Nice'e kiraladı."
Spor,Galatasaray taraftarı Trabzonspor maçında yer alacak,Trendyol Süper Lig'in 21. haftasında 21 Ocak Pazar günü oynanacak Trabzonspor-Galatarasay karşılaşmasına sarı-kırmızılı taraftarların alınmasına karar verildi.
Spor,Trabzonspor'da Jens Stryge Larsen ile yol ayrıldı,"Trabzonspor'da yaprak dökümü sürüyor. Bordo mavililer, Stryger Larsen'in sözleşmesinin karşılıklı olarak feshedildiğini duyurdu."
Spor,Beşiktaş'ın en verimlisi Salih Uçan,"Beşiktaş’ta geçtiğimiz sezonu 3 gol, 8 asistle tamamlayan Salih Uçan, bu sezonun henüz ilk yarısında 3 gol, 5 asiste ulaştı."
Spor,Türk Telekom Avrupa'da play-off için umutlandı,"Türk Telekom Basketbol Takımı, BKT Avrupa Kupası'nda son maçlarda aldığı galibiyetlerle play-off umutlarını artırdı."
Spor,Hakkari Yüksekova 655 sporcuyu ağırlayacak,"Hakkari'nin Yüksekova ilçesinde etkili olan kar yağışının ardından pistiyle İsviçre’yi aratmayan kayak merkezi için Türkiye’nin her yerinden sporcular gelmeye başlarken, 655 sporcu 220 idareci ve hakem olmak üzere toplam 980 katılımcıyı ağırlayacak."
Spor,Atletizmde olimpiyat hedefi kürsü,"Türkiye Atletizm Federasyonu Başkanı Fatih Çintimar, ""Bundan önceki olimpiyatlarda biz katılımımızla övündük. O zaman sporcularımız gençti ve yeni başlamışlardı. Şimdi yeni kadromuzla, meyvesini toplama, madalya alma zamanının geldiğine inanıyoruz. Bu olimpiyatta Türk atletizmi madalyalarını alacaktır."" dedi."
Spor,Hakkari'deki Merga Bütan Kayak Merkezi misafirlerini ağırlamaya başladı,"Son yıllarda yapılan yatırımlarla bölgenin en donanımlı tesislerinden biri olan Hakkari'deki Merga Bütan Kayak Merkezi, yapımı tamamlanan 120 yataklı 4 yıldızlı oteliyle misafirlerini ağırlamaya başladı."
Spor,İtalyan voleybolcu Anna Nicoletti'den Türkiye ligine övgü,"Vodafone Sultanlar Ligi'nin en skorer voleybolcularından Aydın Büyükşehir Belediyesporlu Anna Nicoletti, Türkiye'de oynarken kendisini evinde gibi hissettiğini söyledi."
Spor,"Milli okçu Mete Gazoz bu yılda ""yılın okçusu"" olmaya odaklandı","Olimpiyat ve dünya şampiyonu milli sporcu Mete Gazoz, ""2023'te hem dünya şampiyonu hem de yılın sporcusu olmak benim ve ülkem için gurur verici. Bu yıl da olimpiyat şampiyonu olarak yılın sporcusu seçilmek istiyorum."" dedi."
Spor,Adaş milli boksörler yeni madalyalar için yumruk sallıyor,"Kırıkkaleli milli boksörlerden Eda Nur İlhan ve Eda Nur Kılıççı, yeni madalyalar kazanmak için çalışmalarını sürdürüyor."
Spor,Bisiklette gözler Tour of Antalya'ya çevrildi,"Antalya Bisiklet Turu (Tour of Antalya) Organizasyon Direktörü Aydın Ayhan Güney, yarışın Türkiye bisikletinin ikinci gözdesi olduğunu söyledi."
Spor,Trabzonspor-Galatasaray maçının biletleri satışa çıktı,Trendyol Süper Lig'in 21. haftasında 21 Ocak Pazar günü oynanacak Trabzonspor-Galatarasay karşılaşmasının biletleri satışa sunuldu.
Spor,Avustralya Açık'ta Swiatek ve Zverev üçüncü turda,"Sezonun ilk grand slam tenis turnuvası Avustralya Açık'ta tek kadınlarda 1 numaralı seribaşı Iga Swiatek ile tek erkeklerde 6 numaralı seribaşı Alexander Zverev, 3. tura yükseldi."
Spor,Basketbol Şampiyonlar Ligi'nde son 16 turu maç programı belli oldu,"Basketbol Şampiyonlar Ligi'nde Türk temsilcileri Galatasaray Ekmas, Pınar Karşıyaka ve TOFAŞ'ın mücadele edeceği son 16 turunda maç programı belirlendi."
Spor,24 milli sporcu 4. Kış Gençlik Olimpiyatları'nda ter dökecek,"Türkiye'den 24 sporcunun katılacağı 2024 Gangwon Kış Gençlik Olimpiyatları, 19 Ocak Cuma günü Güney Kore'de başlayacak."
Spor,Fenerbahçe Beko Litvanya deplasmanında,"Fenerbahçe Beko, THY Avrupa Ligi'nin 22. haftasında 19 Ocak Cuma günü deplasmanda Litvanya'nın Zalgiris Kaunas ekibiyle karşılaşacak."
Spor,"Alperen Şengün'ün ""double double""ı Rockets'a yetmedi","Amerikan Basketbol Ligi'nde (NBA) oynanan maçta New York Knicks, sahasında Houston Rockets'ı 109-94 yendi."
Spor,Trendyol 1. Lig'de 19. hafta heyecanı başlıyor,"Trendyol 1. Lig'de 19. hafta heyecanı, 19 Ocak Cuma günü oynanacak tek müsabakayla başlayacak."
Spor,Fatih Terimli Panathinaikos Yunanistan Kupası'nda çeyrek finalde,"Fatih Terim'in teknik direktörlüğünü yaptığı Panathinaikos, Yunanistan Kupası son 16 turunda 1-1'in rövanşında deplasmanda Olympiakos'a penaltılarda 7-6 üstünlük kurarak çeyrek finale yükseldi."
Spor,Galatasaraylı eski basketbolcu Dejan Milojevic hayatını kaybetti,"Galatasaray'da 2008-2009 sezonunda forma giyen eski Sırp basketbolcu Dejan Milojevic, geçirdiği kalp krizi nedeniyle 47 yaşında yaşamını yitirdi."
Spor,Fenerbahçe kupada hata yapmadı,"Ziraat Türkiye Kupası 5. turunda konuk ettiği Trendyol 1. Lig temsilcisi Adanaspor'u 6-0 yenen Fenerbahçe, hata yapmadı ve adını son 16 turuna yazdırdı."
Spor,Batshuayi 4 attı Fenerbahçe turladı,"Ziraat Türkiye Kupası 5. Tur maçında Fenerbahçe, sahasında karşılaştığı Adanaspor’u 6-0 mağlup ederek adını son 16'ya yazdırdı."
Spor,Galatasaray HDI Sigorta CEV'de yarı finale yükseldi,"Galatasaray HDI Sigorta Erkek Voleybol Takımı, CEV Challenge Kupası çeyrek finalinde 3-0 kazandığı ilk maçın rövanşında Portekiz temsilcisi Fonte Bastardo Azores'i 3-1 yenerek yarı finale yükseldi."
Spor,Yunus Emre Konak'tan kötü haber,Brentford forması giyen genç oyuncu Yunus Emre Konak 4-5 ay sahalardan uzak kalacağı öğrenildi.
Spor,Türkiye Kupası'nda 24Erzincanspor sürprizi,"Ziraat Türkiye Kupası 5. turunda TFF 2. Lig temsilcisi Anagold 24Erzincanspor, normal süresi ve uzatma bölümü 2-2 tamamlanan maçta Yukatel Adana Demirspor'a penaltılarda 7-6 üstünlük kurarak son 16 turuna yükseldi."
Spor,Ziraat Bankkart Olympiakos'a set vermedi,"Ziraat Bankkart Erkek Voleybol Takımı, CEV Şampiyonlar Ligi A Grubu 6. hafta maçında konuk ettiği Yunanistan ekibi Olympiakos'u 3-0 yendi."
Spor,Lincoln Henrique golle geri döndü,"Fenerbahçe’nin Brezilyalı oyuncusu Lincoln Henrique, sakatlığını atlatmasının ardından bu sezon çıktığı ilk resmi maç olan Adanaspor karşılaşmasında fileleri havalandırdı."
Spor,Samsunspor adını son 16'ya yazdırdı,"Ziraat Türkiye Kupası 5. Turu’nda uzatmaya giden maçta Corendon Alanyaspor'u deplasmanda 3-1 yenen Yılport Samsunspor, adını son 16'ya yazdırdı."
Spor,PFDK Fode Koita'ya 1 maç men ve 13 bin lira para cezası verdi,"Türkiye Futbol Federasyonu (TFF) Profesyonel Futbol Disiplin Kurulu (PFDK), Yılport Samsunspor maçında kırmızı kart gören EMS Yapı Sivasspor futbolcusu Fode Koita'ya 1 maç men ve 13 bin lira para cezası verdi."
Spor,İBB Başkan adayı Kurum: Biz hep sporun yanında olduk,"İstanbul Büyükşehir Belediye Başkan Adayı Murat Kurum, Beşiktaş, Fenerbahçe ve Galatasaray Kulübü yöneticileriyle bir araya geldi."
Spor,Bakasetas Panathinaikos yolunda,"Trabzonspor'daki geleceği belirsizliğini koruyan Bakasetas, Panathinaikos'a transfer olmaya yakın. İşte detaylar..."
Spor,Zeka Oyunları Süper Ligi’ne coşkulu final,"Bursa Büyükşehir Belediyesi’nin İl Milli Eğitim Müdürlüğü işbirliği ile bu yıl ikincisini düzenlendiği, yaklaşık 4 ay süren Zeka Oyunları Süper Ligi ödül töreniyle tamamlandı. Dereceye giren öğrenciler, ödüllerini Büyükşehir Başkanı Alinur Aktaş ve İl Milli Eğitim Müdürü Ahmet Alireisoğlu’nun elinden aldı."
Spor,Gaziantep FK kupada tek golle turladı,"Gaziantep FK, Ziraat Türkiye Kupası 5. turunda konuk ettiği Trendyol 1. Lig ekibi Bodrum FK'yi 1-0 yenerek son 16 turuna yükseldi."
Spor,Son şampiyonlar Djokovic ve Sabalenka Avustralya Açık'ta 3. tura çıktı,"Sezonun ilk grand slam tenis turnuvası Avustralya Açık'ta tek erkeklerin dünya 1 numarası Sırp Novak Djokovic ve tek kadınların 2 numaralı seribaşı Belaruslu Aryna Sabalenka, 3. tura yükseldi."
Spor,Türkiye Kupası son 16 turu eşleşmeleri 22 Ocak'ta belli olacak,"Ziraat Türkiye Kupası son 16 turu kura çekimi, 22 Ocak Pazartesi günü yapılacak."
Spor,Beyza Nur'un milli takım hayali gerçek oldu,Doğuştan bacakları ve sol kolu olmayan 25 yaşındaki Beyza Nur Sezgin'in milli takım hayali gerçek oldu.
Spor,"Kayserispor kulüp isminin ""icradan satılığa çıkarıldığı"" iddialarını yalanladı","Trendyol Süper Lig ekiplerinden Mondihome Kayserispor; kulübün adının, markasının, ürünlerin satıldığı mağazasının ve futbol okullarının icradan satılığa çıkarıldığına dair iddiaların gerçeği yansıtmadığını bildirdi."
Spor,Trabzonspor altyapıdan örnek sporcular yetiştirmeyi hedefliyor,"Trabzonspor Kulübü Amatör Branşlardan Sorumlu Yönetim Kurulu Üyesi Derviş Köz, her anlamda kendini yetiştirmiş, topluma faydalı, örnek sporcular kazandırmaya çalıştıklarını belirtti."
Spor,Josef de Souza Başakşehir'de ilk maçına çıktı,"Başakşehir, Ziraat Türkiye Kupası 5. Turu’nda Boluspor’u 1-0 mağlup ettiği mücadelenin 85. dakikasında oyuna giren Josef de Souza, Başakşehir formasıyla ilk maçına çıktı."
Spor,Samsunspor'dan Fofana ve Drongelen açıklaması,"Samsunspor, Süper Lig'in 20. haftasında konuk ettiği Sivasspor'u 2-0 yendiği karşılaşmada sakatlanan Rick Van Drongelen ve Moryke Fofana'nın sağlık durumları hakkında bilgilendirme yaptı."
Spor,2024 Dakar Rallisi'nin 10. etabı tamamlandı,"2024 Dakar Rallisi'nin 10. etabını otomobil kategorisinde Fransız Guerlain Chicherit, motosiklet sınıfında ABD'li Ricky Brabec kazandı."
Spor,Beşiktaş'ta Santos Amir Hadziahmetovic'i ziyaret etti,"Beşiktaş Teknik Direktörü Fernando Santos, Amir Hadziahmetovic’e geçmiş olsun ziyaretinde bulundu."
Spor,Başakşehir tek golle turladı,"RAMS Başakşehir, Ziraat Türkiye Kupası 5. eleme turunda Trendyol 1. Lig ekiplerinden Boluspor'u 1-0 mağlup etti."
Spor,Antalyaspor geriden gelip turladı,"Ziraat Türkiye Kupası 5. eleme turunda Bitexen Antalyaspor, 1-0 geriye düştüğü maçta Siltaş Yapı Pendikspor'u 2-1 yenerek son 16 turuna adını yazdırdı."
Spor,"Galatasaray, kupada Ümraniyespor'u konuk edecek","Galatasaray, Ziraat Türkiye Kupası 5. Tur maçında yarın sahasında Trendyol 1. Lig temsilcisi Ümraniyespor ile karşılaşacak. RAMS Park'ta saat 21.00'de başlayacak 5. tur müsabakasını hakem Burak Pakkan yönetecek."
Spor,Embiid'in 41 sayısı 76ers'a galibiyeti getirdi,"Amerikan Basketbol Ligi'nde Philadelphia 76ers, konuk ettiği Denver Nuggets'ı 126-121 mağlup etti."
Spor,Beşiktaş Türkiye Kupası'nda son 16 turuna yükseldi,"Beşiktaş, Ziraat Türkiye Kupası 5. turunda konuk ettiği Trendyol 1. Lig ekibi Eyüpspor'u 4-0 yenerek adını son 16 takım arasında yazdırdı."
Spor,Beşiktaş 4 golle kupada turladı,"Ziraat Türkiye Kupası 5. Turu’nda Beşiktaş, konuk ettiği Eyüpspor’u 4-0’lık skorla mağlup ederken, son 16 turuna yükseldi."
Spor,TOFAŞ Basketbol son 16 turunda,"TOFAŞ Erkek Basketbol Takımı, FIBA Şampiyonlar Ligi play-in son maçında Yunan kulübü PAOK mateco'yu 84-71 yenerek seriyi 2-1 kazandı ve son 16 turuna çıktı."
Spor,Fatih Karagümrük Salvatore Sirigu'yu kadrosuna kattı,"Trendyol Süper Lig ekiplerinden VavaCars Fatih Karagümrük, İtalyan kaleci Salvatore Sirigu'yu transfer etti."
Spor,Fenerbahçe Opet CEV'de 6'da 6 yaptı,"CEV Kadınlar Şampiyonlar Ligi C Grubu altıncı maçında Polonya temsilcisi Grot Budowlani'yi konuk eden Fenerbahçe, rakibini 3-0 mağlup etti."
Spor,Dursun Özbek ve Erden Timur PFDK'ye sevk edildi,"Türkiye Futbol Federasyonu (TFF) Hukuk Müşavirliği, Galatasaray Kulübü Başkanı Dursun Özbek ve Galatasaray Sportif AŞ Başkan Vekili Erden Timur'un yanı sıra Galatasaray, Fenerbahçe, Gaziantep FK, Yılport Samsunspor ve Mondihome Kayserispor'u Profesyonel Futbol Disiplin Kuruluna (PFDK) sevk etti."
Spor,MKE Ankaragücü son 16 turuna kaldı,"Ziraat Türkiye Kupası 5. turunda MKE Ankaragücü, Çaykur Rizespor'u 3-1 yenerek son 16 turuna yükseldi."
Spor,Berke Özer kariyerinin 100. maçına çıktı,"Eyüpspor'un 23 yaşındaki kalecisi Berke Özer, Ziraat Türkiye Kupası 5'inci Turu'nda Beşiktaş’a karşı oynanacak mücadeleyle kariyerinin 100'üncü maçına çıkacak ve 'dalya' dedi."
Spor,Eczacıbaşı Dynavit CEV'de grup etabını 2. tamamladı,"2024 CEV Şampiyonlar Ligi B Grubu’nda mücadele eden Eczacıbaşı Dynavit, sahasında ağırladığı Savino Del Bene Scandicci’ye 3-1 mağlup olarak grup etabını ikinci sırada tamamladı."
Spor,Hatayspor Türkiye Kupası’nda son 16’da,"Ziraat Türkiye Kupası 5. Tur maçında Hatayspor, Mersin Stadyumu’nda karşılaştığı Sakaryaspor'u 5-1 mağlup ederek son 16 turuna yükseldi."
Spor,Fikret Orman: Bu sezonun treni sezon başından kaçmıştı,"Beşiktaş Kulübü eski başkanı Fikret Orman, ""Bu sezonun treni sezon başında kaçmıştı"" diyerek Ahmet Nur Çebi'yi eleştirdi ve yeni Başkan Hasan Arat için ""Beşiktaş'a başkanlık yapması gerekiyordu. Geliş şeklini ise çok şanssız buluyorum. Taraftar beklenti haline girdi, zor bir süreçleri var"" açıklamasında bulundu."
Spor,Fatih Karagümrük Stefano Sturaro'yla yollarını ayırdı,"VavaCars Fatih Karagümrük, İtalyan orta saha oyuncusu Stefano Sturaro'yla yollarını ayırdı."
Spor,Bandırmaspor'dan kupada sürpriz,"Trendyol 1. Lig ekiplerinden Teksüt Bandırmaspor, Ziraat Türkiye Kupası 5. eleme turunda deplasmanda Trendyol Süper Lig ekiplerinden Kasımpaşa'yı 1-0 yenerek adını son 16'ya yazdırdı."
Spor,Dakar Rallisi'nde 9. etap tamamlandı,"2024 Dakar Rallisi'nin 9. etabını otomobil kategorisinde Fransız Sebastien Loeb, motosiklet sınıfında Fransız Adrien van Beveren kazandı."
Spor,Roma'da Daniele De Rossi dönemi,"İtalya Birinci Futbol Ligi (Serie A) ekiplerinden Roma, teknik direktör Jose Mourinho ile yollarını ayırdıktan sonra Daniele De Rossi ile sezon sonuna kadar anlaştı."
Spor,Fatih Karagümrük iki golle son 16 turunda,"VavaCars Fatih Karagümrük, Ziraat Türkiye Kupası 5. eleme turunda TFF 2. Lig ekiplerinden Kırklarelispor'u 2-0 yenerek son 16'ya yükseldi."
Spor,Şanlıurfaspor ligde 5 maçtır kazanamıyor,"Trendyol 1. Lig'in 18. haftasında deplasmanda Altay'a 1-0 mağlup olan ASTOR Enerji Şanlıurfaspor, 5 maçtır kazanamıyor."
Spor,Eyüpspor Samu Saiz'i kadrosuna kattı,"Eyüpspor, son olarak EMS Yapı Sivasspor forması giyen Samu Saiz ile 2.5 yıllık sözleşme imzalandığını açıkladı."
Spor,Türkiye Kupası'nda görev alacak hakemler açıklandı,Ziraat Türkiye Kupası 5. turunda 17 ve 18 Ocak günlerinde yapılacak maçlarda görev yapacak hakemler belli oldu.
Spor,Genç yüzücü gözünü milli takım ve olimpiyatlara çevirdi,"Edirne'de su korkusunu yenmek için başladığı yüzme sporunda kısa sürede büyük başarılara imza atan 14 yaşındaki genç yüzücü Beyza Işık, üst üste 4. kez Türkiye şampiyonu olmanın heyecan ve mutluluğunu yaşadı."
Spor,Otizmli çocuklar tırmanış sporuyla tanıştı,"Sakarya Uygulamalı Bilimler Üniversitesi'nde (SUBÜ) düzenlenen etkinliğe katılan otizmli çocuklar, tırmanış sporunu deneyimledi."
Spor,Göksel Gümüşdağ'dan Karzev açıklaması: Özür diledi,"RAMS Başakşehir Futbol Kulübü Başkanı Göksel Gümüşdağ, sosyal medyadaki paylaşımı dolayısıyla hakkında soruşturma başlattıkları İsrailli futbolcu Eden Karzev'in özür dilediğini söyledi."
Spor,Gaziantep FK'de Brayan Riascos'un sözleşmesi feshedildi,"Trendyol Süper Lig ekiplerinden Gaziantep FK, 29 yaşındaki Kolombiyalı forvet Brayan Riascos ile karşılıklı anlaşılarak yolların ayrıldığını duyurdu."
Spor,Dursun Özbek'ten hakem kararlarına tepki,"Galatasaray Kulübü Başkanı Dursun Özbek, Trendyol Süper Lig'deki hakem kararlarında standart yakalanamadığını belirterek, sarı-kırmızılıların şampiyonluk yürüyüşüne engel olunmak istendiğini savundu."
Spor,Emmanuel Boateng resmen Konyaspor'da,"TÜMOSAN Konyaspor, orta saha oyuncusu Emmanuel Boateng ile 2.5 yıllık sözleşme imzaladı."
Spor,Beşiktaşlı Amir Hadziahmetovic ameliyat edildi,"Beşiktaş'ın Trendyol Süper Lig'de VavaCars Fatih Karagümrük ile yaptığı maçta sakatlanan siyah-beyazlı futbolcu Amir Hadziahmetovic, ameliyat edildi."
Spor,Trabzonspor'da 13 farklı oyuncudan gol katkısı,"Trendyol Süper Lig'in 20 maçlık döneminde, Trabzonspor'da 13 futbolcu rakip fileleri havalandırmayı başardı."
Spor,Roma'da Jose Mourinho dönemi sona erdi,"İtalya Birinci Futbol Ligi (Serie A) ekiplerinden Roma, teknik direktörü Jose Mourinho ile yollarını ayırdığını duyurdu."
Spor,Ertuğrul Doğan: Kimsenin tartışmayacağı oyuncular alacağız,"Trabzonspor Başkanı Ertuğrul Doğan, bu sezonki gerçekçi hedeflerinin üçüncülük ve Ziraat Türkiye Kupası'nı kazanmak olduğunu söyledi. Doğan, Abdullah Avcı'nın talebi doğrultusunda bir stoper ve bir orta saha için görüşmelerini sürdürdüklerini belirtti."
Spor,"Iga Swiatek, Avustralya Açık'a galibiyetle başladı","Tek kadınlarda dünya klasmanının 1 numarası Polonyalı Iga Swiatek, sezonun ilk grand slam tenis turnuvası Avustralya Açık'a galibiyetle başladı."
Spor,"TFF'nin ""Yıldız Kızları""ndan Rojin'in hedefi milli forma","Siirt'te iki yıl önce futbola yönlendirilen ve Türkiye Futbol Federasyonunun (TFF), Ülker ile hayata geçirdiği ""TFF Ülker Geleceğin Yıldız Kızları"" projesiyle 15 Yaş Altı Milli Takımı'nın hazırlık kampına seçilen 13 yaşındaki Rojin Beştaş, milli forma için ter döküyor."
Spor,Alanyaspor kupada Samsunspor'u ağırlayacak,"Corendon Alanyaspor, Ziraat Türkiye Kupası 5. eleme turunda 17 Ocak Çarşamba günü Yılport Samsunspor'u konuk edecek."
Spor,Fenerbahçe'de hedef Çağlar Söyüncü,"Fenerbahçe, transferde hız kesmiyor. Sarı lacivertliler, kariyerini Atletico Madrid'de sürdüren milli oyuncu Çağlar Söyüncü’yü gündeme aldı."
Spor,Dakar Rallisi 33 sporcunun hayatına mal oldu,"İspanyol motosikletçi Carles Falcon, Dakar Rallisi'nde hayatını kaybeden 33. sporcu oldu."
Spor,Altay 1. Lig'de son sıradan kurtuldu,"Trendyol 1. Lig'de ASTOR Enerji Şanlıurfaspor'u 1-0 yenerek üst üste 3. galibiyetini alan Altay'ın teknik direktörü Yusuf Şimşek, ""Daha düne kadar 'bu takım kesin düşmüş' denilen bir takımdı ama şimdi bu savaşta, bu yarışta biz de varız."" dedi."
Spor,Dondurucu soğukları olimpiyat kotası için çalışan Nursena'nın hızını kesmiyor,"Milli atlet Nursena Çeto, Paris 2024 Olimpiyatları'na katılabilmek için Erzurum'da dondurucu soğukların yaşandığı günlerde dahi antrenmanlarını aksatmıyor."
