Kategori,Başlık,İçerik
Sağlık,Bağımlılıkla mücadelede sosyal platformlar kullanılacak,"Sağlık Bakanlığı, alkol, tütün ve uyuşturucu gibi bağımlılıklarla mücadele kapsamında, hedef kitle tarafından kullanılan sosyal ağ platformları, internet siteleri ve videoların içerisine ""uyarı"" pencereleri yerleştirecek."
ÖZEL HABER,Meme kanserine karşı farkındalık için “Pembe Ay”,"Meme kanseri, Türkiye'de ve dünyada kadınlarda en sık görülen ve en çok ölüme neden olan kanserler arasında ilk sıralarda yer alıyor. Sağlık Bakanlığı’nın bünyesinde ücretsiz hizmet veren merkezler sayesinde toplumda sıklıkla görülen kanser türleri kolaylıkla teşhis ediliyor."
Sağlık,DSÖ: Tüberküloz vakaları yıllar sonra artışa geçti,"Dünya Sağlık Örgütü, tüberküloz vakalarının yıllar sonra artışa geçtiğini açıkladı. COVID-19 salgınının ortaya çıkmasıyla, tüberkülozla mücadelede on yıllardır varılan kazanımların heba olduğu değerlendirmesinde bulunuldu."
DOSYA HABER,Oyuncaklardaki kimyasallar aileleri tedirgin ediyor,"Oyuncaklar çocukların vazgeçilmezi. Aileler ise oyuncak seçimi konusunda oldukça hassas. Çünkü plastik oyuncaklardaki kimyasallar ebeveynleri tedirgin ediyor. Peki, plastik oyuncaklar düşünüldüğü kadar tehlikeli mi? Detaylar haberimizde..."
Sağlık,Yeni birimlerin açılmasıyla aile hekimlerinin yükü azalacak,"Sağlık Bakanlığınca açılacak yeni aile hekimlikleriyle aile hekimi başına nüfusun 2 bin 700 kişiye düşürülmesi sağlanacak, hastalıklara ilişkin tarama ve teşhis süreçlerinde aile hekimlerinin sorumlulukları artırılacak."
Sağlık,Koronavirüsün yol açtığı stres diş kayıplarına yol açtı,"Salgın diş sağlığını da olumsuz etkiledi. Çoğu kişi bu süreçte tedavi olmayı ihmal etti.
Diş kayıplarının en büyük nedeni ise salgında stres nedeniyle diş sıkma alışkanlığının artması oldu."
Sağlık,"Alışveriş yapmak, mutluluk hormonu olan serotonini artırıyor","İhtiyacınız olmasa da, alışveriş yaptığınız oluyor mu hiç? Peki bunun altındaki sebebi düşündünüz mü? Araştırmalara göre, alışveriş yapmak serotonin hormonunu artırarak mutluluk veriyor. Çoğu kişi bu nedenden dolayı alışveriş yapmayı çok seviyor. Ancak, kontrolü kaybetmemek bu noktada oldukça önem taşıyor."
Sağlık,Hasta haklarımız ve sorumluluklarımız neler?,"Türkiye'de, 1998 yılından beri 26 Ekim Hasta Hakları Günü olarak kutlanıyor. Peki, hasta haklarınızı ve sorumluluklarınızı biliyor musunuz? Detaylar haberimizde..."
ÖZEL HABER,Stres mideyi nasıl etkiliyor?,"Ağrı, yanma, şişkinlik, bulantı… Şikayetler böylece uzayıp gidiyor. Mide rahatsızlıklarının yaşam şeklinden yanlış beslenmeye kadar pek çok sebebi var. Bunlar arasında öne çıkanlardan biri de aşırı stres…"
Sağlık,3 yaşındaki Aslan bebek annesinin sesini ilk kez duydu,"3 yaşındaki Aslan Alomar doğuştan işitme engelli. Aslan ve ailesinin ""duyma"" mücadelesi mutlu bitti. Küçük Aslan, İzmir'de ameliyat oldu, kulağına işitme cihazı takıldı. Aslan Alomar o cihaz sayesinde annesinin sesini ilk kez duydu."
Sağlık,Grip vakalarında önceki yıllara göre artış bekleniyor,"Grip, bu yıl önceki senelere kıyasla daha yaygın olabilir. Ancak aşıya talep azaldı. Uzmanlar, özellikle kronik hastalığı olanlara, hamilelere ve 65 yaş üzerindekilere aşı olmalarını tavsiye ediyor."
Sağlık,Kanser hücrelerini yakalayan 'akıllı çip' yöntemi klinik aşamaya geçti,"ODTÜ Teknokent araştırmacılarının yedi yıl üzerinde çalıştıkları, kanda dolaşan kanser hücrelerini basit bir kan tahliliyle yakalayan ""akıllı çip"" teknolojisinde sona yaklaşıldı. Hasta için acı verici ve maliyetli bir yöntem olan iğne biyopsisinin yerine kullanılması hedeflenen yeni yöntem için klinik araştırmalar başlatılacak."
Sağlık,"Avustralya, çocuk ölümlerinin olduğu Endonezya'ya panzehir gönderdi","Avustralya, öksürük şuruplarındaki zararlı maddelerin yol açtığı akut böbrek hasarına bağlı çocuk ölümlerinin olduğu Endonezya'ya kimyasal zehirlenmelere karşı kullanılan panzehir gönderdi."
Sağlık,Türkiye'de 7 milyon nadir hasta bulunuyor,"Prof. Dr. Serdar Ceylaner, Türkiye'de yaklaşık 7 milyon kişide nadir hastalık bulunduğunu belirterek, ""Bazı kanserler, çocuklardaki öğrenme güçlükleri ve hayat boyu süren hastalıkların büyük bölümü genetik kökenli hastalıklardır. Tam sebebini öğrenmek çok önemli."" dedi."
Sağlık,Türkiye'nin ilk aşı enstitüsünde yerli aşı çalışmaları sürüyor,"Türkiye'nin ilk aşı enstitüsü olan Hacettepe Üniversitesi Aşı Enstitüsü, COVID-19'un yeni varyantlarına kolayca uyarlanabilme özelliğine sahip ""sentetik peptit"" temelli aşıda klinik öncesi çalışmaları tamamlama aşamasına geldi."
Sağlık,Hastane malzemelerini satan şebekeye operasyon: 50 gözaltı,Hastanelerdeki ilaç ve sağlık malzemelerini satarak dolandırıcılık yaptıkları iddiasıyla aralarında sağlık çalışanlarının da bulunduğu 50 şüpheli yakalandı.
Sağlık,"Fransa'da ""parasetamol içeren ilaçların satışını azaltma"" çağrısı","Fransa'da, tedarikinde sıkıntı yaşanan ağrı kesici ve ateş düşürücü olarak kullanılan parasetamol içeren ilaçların satışının azaltılması çağrısı yapıldı."
ÖZEL HABER,Korkular torunlara miras mı?,"Yaşanan trajik olaylar ardında derin izler bırakabiliyor. Psikiyatrik rahatsızlıkların işaret ettiği nedenler de çoğu zaman bu olaylar oluyor. Yapılan araştırmalara göre korkular anneden çocuğa genetik olarak aktarılabiliyor, torunlar için konuşmak ise henüz erken."
Sağlık,61 yaşındaki kadın böbrek nakliyle hayata tutundu,"Çanakkale'de 61 yaşındaki böbrek hastası kadın, Bursa'da beyin ölümü gerçekleşen kişiden yapılan nakille sağlığına kavuştu."
Sağlık,Pestisit kullanımı 1990'dan bu yana neredeyse ikiye katlandı,Dünya genelinde tarım alanlarında pestisit kullanımının 1990'dan beri yüzde 80 oranında arttığı açıklandı.
Sağlık,"BM: COVID-19 ve iklim değişikliği, kadın ve çocukların sağlığını bozdu","Birleşmiş Milletler (BM), COVID-19 salgını, iklim değişikliği ve çatışmaların yarattığı etkilerin kadın ve çocukların sağlığında bozulmalara yol açtığını belirtti."
Sağlık,Kimyasal saç düzleştirici kullananlara rahim ağzı kanseri uyarısı,"Amerika Birleşik Devletleri'nde, özellikle siyahi insanlar arasında, nadir ve agresif rahim kanserleri hızla artıyor ve yeni bir çalışma, kimyasal saç düzleştiricisi ürünlerinin kısmen bağlantılı olabileceğini gösteriyor."
Sağlık,TURKOVAC'ın ardından hedef yerli KKKA aşısı,"TURKOVAC aşısını geliştiren Prof. Dr. Aykut Özdarendeli, COVID-19 salgını nedeniyle 2 yıl bekletmek zorunda kaldıkları Kırım Kongo Kanamalı Ateşi (KKKA) hastalığına karşı aşı geliştirme çalışmalarına tekrar başlayacaklarını ve kısa süre içinde Faz 1 aşamasına geçmeyi planladıklarını söyledi."
ÖZEL HABER,İskelet kas kütlenize gereken önemi veriyor musunuz?,"Diyabet, obezite, Alzheimer… Çevremizde sıklıkla duyduğumuz bu hastalıklarda kas kütlelerinin oldukça önemli bir rolü olduğunu biliyor muydunuz? Genellikle yağlanmayla ilişkilendirilen hastalıklarda, mücadele edilmesi gereken asıl konu kas kaybı."
Sağlık,Yüksek tansiyonda ağrı kesicilere dikkat,Uzmanlar ağrı kesicilerin uzun süreli kullanımının yüksek tansiyonu olan kişilerde kalp hastalığı ve felç riskini artırabildiğini belirtti.
Sağlık,İngiltere'de tedavi bekleyenlerin sayısı 7 milyona ulaştı,"İngiltere Ulusal Sağlık Sistemi, hastanelerde tedavi olmak için bekleyen kişi sayısının 7 milyona ulaşarak, rekor seviyeye çıktığını duyurdu."
Sağlık,Ordu Altınordu'da vatandaşlara mobil sağlık hizmeti,"Ordu'nun Altınordu Belediyesi aracılığıyla, mobil sağlık tarama aracıyla sağlık hizmetleri kırsal mahallelerde yaşayan vatandaşlara ulaştırılıyor."
Sağlık,'Fiber sensörlü' ayakkabılar ile hastalıklarda erken teşhis imkanı,Bilkent Üniversitesi Ulusal Nanoteknoloji Araştırma Merkezinde (UNAM) yürüyüş bozukluklarından Parkinson'a kadar pek çok sağlık sorununa tanı koyma potansiyeli bulunan ve ayakkabıların esnek fiberlerden yapılmış sensörlerle entegrasyonunun yapıldığı yeni nesil teknoloji geliştirildi.
Sağlık,Temel tetkikler mesai saatleri dışında yaptırılabilecek,"Beyaz Reform kapsamında yayımlanan ""Sağlık Bakanlığı Ek Ödeme Yönetmeliği"" ile eylülde hayata geçirilen mesai saatleri dışında muayene uygulamasıyla kan, idrar tahlilleri, görüntüleme tetkikleri de mesai saatleri dışında yaptırılabilecek."
Sağlık,Binlerce bebek ve çocuğun görme kusurları erken teşhis edildi,Sağlık Bakanlığı tarafından yürütülen 0-7 yaş gruplarına yönelik görme tarama programıyla geçen yıl 18 bin 596 bebek ve çocuğa erken tanı konuldu.
ÖZEL HABER,Gıda takviyesi alırken internet üzerindeki satıcılara yönelmeyin,Vitamin ve mineral eksikliğini gidermek için kullanılan gıda takviyelerini genelde daha düşük fiyatlı olduğu için internetten satın alanların sayısı azımsanmayacak kadar fazla. Ancak uzmanlar bu takviyelerin sadece eczaneden alınması gerektiği konusunda uyarıda bulunuyor.
DOSYA HABER,Vurgun yiyenler hiperbarik oksijen tedavisiyle hayata tutunuyor,"Hiperbarik tıpta tedavi, basınç odalarına alınan hastalara yüzde 100 oksijen verilerek uygulanıyor. Genelde vurgun yiyen dalgıçların tedavi yöntemi olarak bilinen hiperbarik tıbba aslında pek çok vaka için başvurulabiliyor."
Sağlık,"Güçlü bağışıklık için haftada iki kez ""balık"" yenmesi öneriliyor","Kış aylarında bağışıklık sistemini güçlendiren gıdaların tüketilmesi oldukça önemli. Bu gıdaların başında yüksek miktarda Omega 3 ve protein zengini olan balık geliyor. Peki, balık tüketimi virüslere karşı bağışıklık sisteminin güçlenmesine nasıl katkı sağlıyor?"
Sağlık,Meme kanseri taramasını ihmal etmeyin,"Radyoloji Uzmanı Prof. Dr. Irmak Durur Subaşı, meme kanserinde ölüm oranını düşüren taramanın ihmal edilmemesi ve yılda bir kez dahi olsa yapılması gerektiğini vurguladı."
Sağlık,Edirne'de uyuz vaka sayısında önemli azalma,"Edirne Sağlık Müdürlüğü, iddia edildiği gibi kentte uyuz vaka sayısında artışın aksine 2020 yılından bu yana azalmanın olduğunun altını çizdi."
ÖZEL HABER,Dikkatsizlik mi “gündüz düşü” mü?,"Gündelik yaşamın yoğun temposu, çok fazla düşünmek veya hayallere dalıp gitmek… Bütün bunlar insanları bazen etrafında olup biteni göremeyecek kadar meşgul ediyor. İşin içine bir de sanal dünya girince, yaklaşmakta olan bir treni bile fark etmeyenler olabiliyor."
Sağlık,Uzayda üretilen retina körlüğü tedavi edebilir,"Uluslararası Uzay İstasyonu'nda yapılan bir deney, yapay retinaların mikro yerçekiminde üretildiğinde daha etkili olduğunu ortaya çıkardı. Bu sonuç önde gelen körlük nedenlerinden bazılarının tedavisi için umut kaynağı olabilir."
Sağlık,"TÜSEB, COVID-19 tecrübesiyle geleceğin salgınlarına ışık tutacak","Sağlık Bakanlığı Türkiye Sağlık Enstitüleri (TÜSEB) Başkanı Prof. Dr. Erhan Akdoğan, 11-12 Ekim'de düzenlenecek Geleceğin Pandemileri Sempozyumu'nda, COVID-19 salgınında elde edilen tecrübeler ışığında yapılması gereken hazırlıkların bütün boyutlarıyla tartışılacağını duyurdu."
Sağlık,Anne sütünden mikroplastik çıktı,"İtalya'da yeni doğum yapmış annelerden alınan süt örneklerinde mikroplastiklere rastlandı. Araştırmaya katılan annelerin, plastik paketlerde satılan yiyecek, içecek ve hijyen ürünlerini kullandığı tespit edildi."
Sağlık,Bakan Koca’dan intörn doktorların ödemeleriyle ilgili açıklama,"Sağlık Bakanı Fahrettin Koca, intörn doktorlar ve diş hekimliği 5'inci sınıf öğrencilerine yapılan ödemelerin asgari ücret düzeyine çıkarılmasını ilişkin yasa teklifinin Meclis'e sunulduğunu açıkladı."
DOSYA HABER,Çölyak hastalığının çözümü uygun diyetten geçiyor,"Buğday, arpa, çavdar gibi glüten içeren besinler çölyak hastalığının en iyi ilacı. Vücutta demir eksikliğinden gece körlüğüne kadar pek çok rahatsızlığa yol açan çölyak hastalığı ile mücadele glütensiz yaşamdan geçiyor."
Sağlık,Dünya Sağlık Örgütü'nden ölümcül öksürük şurubu uyarısı,"Dünya Sağlık Örgütü (WHO), Gambiya'daki 66 çocuğun ölümüyle bağlantılı olduğundan şüphelendiği dört öksürük şurubu üzerinde küresel bir uyarı yayınlandı."
Sağlık,Körlüğe neden olabilen sinsi göz hastalığı: Glokom,"Halk arasında göz tansiyonu olarak bilinen glokom tedavi edilmediğinde körlüğe yol açıyor. Peki bu rahatsızlık nasıl anlaşılıyor, kimler risk altında? İşte detaylar..."
Sağlık,Manikür ve pedikür yaptıranlar nelere dikkat etmeli?,El ve ayakların daha bakımlı görünmesini sağlayan manikür-pedikür sonrasında travmaya sebep olabiliyor. İşin ehil ellerde yapılması ve hijyen kurallarına uyularak yapılması ise sorunu ortadan kaldırıyor.
Sağlık,Avrupa en büyük kuş gribi salgınını yaşıyor,Avrupa ülkelerinde bugüne kadar görülmemiş genişlikte yaşanan kuş gribi salgını nedeniyle binlerce kuş ve kümes hayvanı itlaf edildi.
Sağlık,Haiti'de 3 yıl sonra kolera kaynaklı ilk ölümler kayıtlara geçti,Haiti'de 3 yıl sonra ilk kez kolera hastalığından 8 kişinin hayatını kaybettiği bildirildi.
Sağlık,Bakanlıktan kanserle mücadelede yeni adım,"Sağlık Bakanlığı ""Kanser Randevu Sistemi""ni aile hekimlerinin kullanımına açtı. Sistemle ücretsiz kanser taramalarından daha fazla kişinin faydalanabilmesi amaçlanıyor."
ÖZEL HABER,Görme engellilere önemli hizmet: Göz dövmesi,Gözleri bembeyaz bir hal alan ve bundan rahatsız olan görme engelliler için önemli bir gelişme. Göztepe Profesör Doktor Süleyman Yalçın Şehir Hastanesi kornea bölümünde göze dövme işlemi yapılmaya başlandı.
Sağlık,Koronavirüs en çok yaşlılarda iz bıraktı,"Koronavirüs geçiren yaşlılarda, fiziksel aktivite azalma riskinin 3,5 kat fazla olduğu belirlendi."
Sağlık,Sağlık Bakanlığı atama başvurularında süre uzatıldı,Sağlık Bakanlığı'nın 2022 Yılı 3. Dönem İlk Defa ve Yeniden Atama Kurası için başvuru süresi 3 Ekim Pazartesi gününe kadar uzatıldı.
Sağlık,"Bilim dünyası, COVID-19 salgınının kökenini tartışıyor","Dünyanın prestijli tıp dergilerinden Lancet'te COVID-19'un kökenine ilişkin yayımlanan makale, salgının ortaya çıkma nedenlerine ilişkin tartışmaları yeniden başlattı."
Sağlık,Minik robotlar farelerin akciğerlerindeki zatürreyi tamamen temizledi,"ABD'li araştırmacıların tasarladığı mikroskobik robotlar, farelerin akciğerlerinde zatürreye neden olan bakterileri temizlemeyi başardı."
ÖZEL HABER,İklim krizinin etkisiyle hızla çoğalan sivrisinekler ölümcül hastalıklara neden olabiliyor,"Isırık, kaşıntı ve geceleri uyutmayan vızıltılarıyla sivrisinekler, yaz mevsiminde büyük sıkıntı yarattı. Ancak sivrisinekler bu verdikleri rahatsızlıklardan çok daha büyük sorunların kaynağı olma potansiyeli taşıyorlar."
Sağlık,Ankara Etlik Şehir Hastanesi hastalara hizmet vermeye başladı,Cumhurbaşkanı Erdoğan tarafından dün hizmete açılan Ankara Etlik Şehir Hastanesi'nde hasta kabulü başladı.
Sağlık,TUS sonuçları açıklandı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığınca 4 Eylül'de yapılan Tıpta Uzmanlık Eğitimi Giriş Sınavı (2022-TUS 2. Dönem) sonuçları açıklandı."
ÖZEL HABER,"Sorun Alkolse, Yalnız Değilsiniz","Alkol, en tehlikeli bağımlılıklardan biri. Fizyolojik, psikolojik ve toplumsal zararları sayılamayacak kadar çok olan alkole bağımlı olanlar ise yalnız değil. Tamamen ‘isimsiz’ bir şekilde bir araya geliyor, aynı sorundan muzdarip olanlara destek oluyorlar."
Sağlık,"Çağın problemi ""şeker bağımlılığı""","Şeker tüketimi günden güne artıyor ve bağımlılığa dönüşüyor. Bu durum birçok kişinin sağlığını olumsuz etkiliyor. Peki şeker bağımlılığı neden arttı, fazla şeker tüketiminin zararları neler?"
Sağlık,Etlik Şehir Hastanesi hizmete açıldı,"Türkiye'nin en büyük şehir hastaneleri arasında yer alan Etlik Şehir Hastanesi, Cumhurbaşkanı Recep Tayyip Erdoğan'ın da katıldığı törenle hizmete açıldı."
ÖZEL HABER,Hastalıktan çok hastaya odaklanan yaklaşım: Bütüncül tıp,"Holistik, integratif, fonksiyonel, geleneksel, tamamlayıcı veya bütüncül… Tıpta birden fazla isimle anılan ve insan sağlığına bütüncül bir çerçeveden bakmayı sağlayan bu yaklaşım, gün geçtikçe yaygınlaşıyor. Bütüncül tıbbın en önemli özelliği ise hastalıktan çok hastaya odaklanılıyor olması."
DOSYA HABER,"Türkiye'nin alan olarak en büyüğü ""Etlik Şehir Hastanesi"" bugün açılıyor","Ankara'nın 2'nci, Türkiye'nin 20'inci şehir hastanesi hizmete hazır. Yaklaşık 4 binin üzerinde yatak kapasitesine sahip Etlik Şehir Hastanesi, alan olarak da Türkiye'nin en büyüğü. Hastanenin resmi açılışı bugün Cumhurbaşkanı Erdoğan'ın katılımıyla gerçekleştirilecek."
