Kategori,Başlık,İçerik
Ekonomi,"""Yenişehir Evleri Arnavutköy Projesi""nin kuraları çekildi","Çevre, Şehircilik ve İklim Değişikliği Bakanlığı öncülüğünde, Emlak Konut GYO ve Türk Hava Yolları işbirliğiyle İstanbul'da hayata geçirilen ""Yenişehir Evleri Arnavutköy Projesi""nin ilk iki etabının kuraları çekildi, 2 bin 894 asil ile aynı sayıda yedek alıcı belirlendi."
Ekonomi,Azerbaycan ile Türkiye arasında gelirde çifte vergilendirme kaldırıldı,"Azerbaycan Cumhurbaşkanı İlham Aliyev, Türkiye ile Azerbaycan arasında gelirde çifte vergilendirmenin kaldırılması yönündeki anlaşmayı onayladı."
Ekonomi,Bakan Şimşek: Not görünümleri not artışlarının devamının habercisi,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Programımızın olumlu sonuçları kredi derecelendirme kuruluşları kararlarına yansıyor. S&P, Fitch ve Moody’s’in pozitif not görünümleri not artışlarının devamının habercisi"" dedi."
Ekonomi,Bakan Şimşek: 2026 yılında tek haneli enflasyona dönmüş olacağız,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Bizim en büyük önceliğimiz fiyat istikrarı. Uygulamaya koyduğumuz programla birlikte enflasyon hızlı bir şekilde düşecek ve 2026 yılında biz tekrar tek haneli enflasyona dönmüş olacağız"" dedi."
Ekonomi,"Türkiye, Avrupa'ya LNG ihraç edebilecek","Türkiye Doğal Gaz Dağıtıcıları Birliği Başkanı Yaşar Arslan, ""Kanun değişikliği ile Türkiye'nin ithal ettiği doğal gazı veya keşifler sonucu üretilen yerli gazı sıvılaştırarak ülkelere ihraç etmesi hedefleniyor"" dedi."
Ekonomi,Türk balıkçılar rotasını Afrika ülkelerine çeviriyor,"Tarım ve Orman Bakanlığı, KKTC, Fas, Ukrayna ve Azerbaycan gibi ülkelerin ardından 12 Afrika ülkesi, Endonezya, Panama ve Gürcistan ile balıkçılık alanında anlaşma yapmak için çalışıyor."
Ekonomi,"Küresel piyasalar, BoE'nin faiz kararına odaklandı",Küresel piyasalarda gözler gelecek hafta İngiltere Merkez Bankasının açıklayacağı faiz kararına çevrildi.
Ekonomi,Nisan ayında 445 kilogram uyuşturucu ele geçirildi,Ticaret Bakanlığı Gümrük muhafaza ekipleri tarafından geçen ay yapılan 72 operasyonda 445 kilogram uyuşturucu madde ele geçirildi.
Ekonomi,Memur ve emeklinin maaş zamları ne kadar olacak?,"Milyonlarca memur ve emekliye yapılacak zam, haziran enflasyonunun belli olmasıyla, temmuz ayında netlik kazanacak. Açıklanan nisan ayı enflasyon verilerinin ardından ise 4 aylık maaş artış oranı netleşti."
Ekonomi,Aynı tür akaryakıtlarda birden fazla fiyat uygulanmayacak,"Akaryakıt istasyonlarında yapılan satışlarda, farklılaştırılmış olsun veya olmasın aynı tür akaryakıtlar için fiyat farkı uygulanmayacak. Söz konusu karar, 15 Mayıs'ta yürürlüğe girecek."
Ekonomi,S&P Türkiye'nin kredi notunu yükseltti,"Standard & Poor's (S&P), Türkiye'nin kredi notunu ""B""den ""B+""ya yükseltirken, kredi notu görünümünü ""pozitif"" olarak korudu."
Ekonomi,Çiftçilere tarımsal destek ödemesi bugün yapılacak,"Tarım ve Orman Bakanı İbrahim Yumaklı, 445 milyon 249 bin lira tarımsal destekleme ödemesini bugün çiftçilerin hesaplarına aktaracaklarını açıkladı."
Ekonomi,Borsa günü rekorlarla tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 0,67 değer kazancıyla günü 10.276,88 puandan tamamlayarak tüm zamanların en yüksek günlük ve haftalık kapanışını gerçekleştirirken, gördüğü en yüksek seviye rekorunu 10.286,57 puana taşıdı."
Ekonomi,İstanbul Havalimanı Avrupa'nın en yoğun havalimanı oldu,"İstanbul Havalimanı, 22-28 Nisan arasında günlük ortalama 1421 uçuşla Avrupa'nın en yoğun havalimanı olarak kayıtlara geçti."
Ekonomi,Enflasyon raporu 9 Mayıs'ta açıklanacak,"Türkiye Cumhuriyet Merkez Bankası, yılın 2. Enflasyon Raporu'nu 9 Mayıs'ta Ankara'da açıklayacak."
Ekonomi,STM savaş gemilerini Malezya'da sergileyecek,"STM Savunma Teknolojileri Mühendislik, milli imkanlarla geliştirdiği savaş gemilerini, Malezya'da düzenlenecek 2024 DSA Fuarı'nda tanıtacak."
Ekonomi,KKM hesaplarından çıkış sürüyor,Kur Korumalı Mevduat hesaplarının büyüklüğü geçen hafta 8 milyar 441 milyon lira düşüşle 2 trilyon 258 milyar liraya geriledi.
Ekonomi,"Bankaların kredi hacmi 13,1 trilyon lira oldu","Bankacılık sektörünün kredi hacmi, geçen hafta 198 milyar 631 milyon lira artarak 13 trilyon 97 milyar 656 milyon liraya yükseldi."
Ekonomi,PPK toplantı özeti yayımlandı,"Türkiye Cumhuriyet Merkez Bankası Para Politikası Kurulu Toplantı Özeti'nde, ""Uygulanan parasal ve miktarsal sıkılaştırıcı adımların etkisi ile bir önceki PPK döneminden bu yana belirgin şekilde yavaşlayan toplam kredi büyümesinin yurt içi talepteki dirençli seyri zayıflatması beklenmektedir"" denildi."
Ekonomi,"Türkiye'de kayıtlı İHA pilotu sayısı 1,5 milyona yaklaştı","Türkiye, havacılık sektöründe attığı adımlarla gücünü artırırken ülkedeki insansız hava aracı (İHA) sayısı 72 bini, kayıtlı İHA pilotu sayısı da 1 milyon 477 bini buldu."
Ekonomi,Borsa günün ilk yarısında rekor tazeledi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında 10.286,57 puanla rekor seviyeyi gördü."
Ekonomi,İş dünyasından İsrail ile ticaretin durdurulmasına destek,"İş dünyası temsilcileri, Türkiye'nin İsrail ile ticaretini durdurması kararına destek verdi."
Ekonomi,Otomotiv endüstrisi nisanda en fazla ihracat yapan sektör oldu,"Otomotiv endüstrisi, geçen ay 2,7 milyar dolarla en fazla ihracata imza atan sektör olarak kayıtlara geçti."
Ekonomi,Üretilen kanatlı etinin dörtte biri ihraç edildi,"Türkiye, son beş yılda yaklaşık 2,7 milyon ton kanatlı eti ihraç ederken, bu sayı aynı dönemde gerçekleştirilen 11,5 milyon tonluk üretimin yaklaşık yüzde 23'ünü oluşturdu."
Ekonomi,"Vergi kaçıranları ihbar edenlere 14,8 milyon lira ödül verildi","Vergi kayıp ve kaçağı ile mücadeleye vatandaşların desteği sürerken, geçen yıl vergi kaçıranları ihbar eden 176 kişiye toplam 14 milyon 832 bin 566 liralık ihbar ödemesi yapıldı."
Ekonomi,Türk savunma sanayii Borsa'ya da güç katıyor,Borsa İstanbul'da işlem gören Türk savunma sanayii şirketlerine yenileri ekleniyor. Finansal piyasalar ve yatırımcılar da savunma sanayii şirketlerinin bu yolculuğuna ilgi gösteriyor.
Ekonomi,Nisanda fiyatı en fazla artan ve azalanlar belli oldu,"Nisanda fiyatı en fazla artan ""kara yoluyla yolcu taşımacılığı"", en çok düşen ise ""sebze"" oldu."
Ekonomi,Emtia piyasası nisan ayını ralliyle tamamladı,"Emtia piyasası, sert yükselişlerin ve rallilerin yaşandığı nisan ayını yukarı yönlü seyirle tamamladı."
Ekonomi,Bakan Şimşek: Dezenflasyon sürecine gireceğiz,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Yıllık enflasyon mayıs ayında tepe noktasına ulaştıktan sonra öngörülerimiz doğrultusunda keskin bir şekilde düşmeye başlayacak. Böylece enflasyonla mücadelede geçiş dönemi sonlanacak ve dezenflasyon sürecine gireceğiz"" dedi."
Ekonomi,THY'den kabin memuru alımı,Türk Hava Yolları (THY) büyüme hedefleri doğrultusunda kabin memuru alımı için ilan açtı.
Ekonomi,Türkiye'nin ihracatı nisanda 19 milyar 271 milyon dolar oldu,"Ticaret Bakanı Ömer Bolat, ""Nisanda ihracatımız 2023 yılının aynı ayına göre yüzde 0,13 oranında artarak, 19 milyar 271 milyon dolar olarak gerçekleşmiştir. Yıllık bazdaki artış hızının yavaşlamasının en önemli sebebi, nisan ayındaki 1 haftalık Ramazan Bayramı tatilinin neden olduğu takvim etkisidir"" dedi."
Ekonomi,Borsa güne rekorla başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,28 yükselerek 10.237,02 puanla rekor seviyeden başladı."
Ekonomi,Otomotiv satışları nisan ayında düştü,"Türkiye genelinde otomotiv satışları nisanda 2023'ün aynı dönemine göre yüzde 22,3 azalarak 75 bin 919 adet oldu."
Ekonomi,Nisan ayı enflasyon rakamları açıklandı,"Tüketici Fiyat Endeksi nisanda aylık bazda 3,18, Yurt İçi Üretici Fiyat Endeksi yüzde 3,60 artış gösterdi. Yıllık enflasyon tüketici fiyatlarında yüzde 69,80, yurt içi üretici fiyatlarında yüzde 55,66 olarak gerçekleşti."
Ekonomi,ÇAYKUR'da 2024 yaş çay sezonu başlıyor,"Çay İşletmeleri Genel Müdürlüğü (ÇAYKUR), Doğu Karadeniz'de 2024 yılı yaş çay sezonunun yarın başlayacağı duyuruldu."
Ekonomi,"Brent petrolün varil fiyatı 83,88 dolar","Brent petrolün varili, uluslararası piyasalarda 83,88 dolardan işlem görüyor."
Ekonomi,Küresel piyasalarda gözler ABD verilerine çevrildi,Küresel piyasalar bugün ABD'de açıklanacak istihdam raporundaki verilerin yatırımcı kararları üzerinde etkili olması bekleniyor.
Ekonomi,Apple'ın geliri azaldı,"ABD'nin teknoloji devlerinden Apple'ın geliri, 30 Mart'ta sona eren 3 aylık dönemde yıllık yüzde 4 azalmasına karşın 90,8 milyar dolarla piyasa beklentisinin üzerinde gerçekleşti."
Ekonomi,"S&P, Fed'in ilk faiz indirimini aralıkta bekliyor","S&P Global Ratings, ABD Merkez Bankasının (Fed) faiz indirimi döngüsüne muhtemelen aralık ayında başlayacağının öngörüldüğünü açıkladı."
Ekonomi,"Bakan Şimşek, OECD toplantıları kapsamında ikili görüşmelerde bulundu","Hazine ve Maliye Bakanı Mehmet Şimşek, Fransa'nın başkenti Paris'te düzenlenen OECD Bakanlar Konseyi Toplantısı kapsamında ikili görüşmeler gerçekleştirdi."
Ekonomi,Bakan Bolat: Macaristan ile ticari ilişkilerimizi çok daha güçlü seviyelere çıkaracağız,"Ticaret Bakanı Ömer Bolat, OECD Bakanlar Toplantısı'nın ardından Macaristan Dışişleri ve Ticaret Bakanı Peter Szijjarto ile görüştüğünü belirterek, ""Güçlü tarihi ve kültürel bağlarımız, köklü ekonomik ilişkilerimiz bulunan Macaristan ile ticari ve ekonomik ilişkilerimizi çok daha güçlü seviyelere çıkaracağız"" dedi."
Ekonomi,Borsa günü rekorlarla tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 1,62 değer kazancıyla günü 10.208,65 puandan tamamlayarak tüm zamanların en yüksek günlük kapanışını gerçekleştirirken, gördüğü en yüksek seviye rekorunu 10.208,79 puana taşıdı."
Ekonomi,Trabzon'dan Suudi Arabistan'a direkt uçuşlar haziranda başlayacak,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, 4 Haziran'da Trabzon ve Suudi Arabistan arasında direkt uçuşları başlatacaklarını belirterek, ""Yaz dönemi boyunca gerçekleşecek uçuşlarda Trabzon'dan direkt uçuşla Cidde ve Riyad'a seyahat mümkün olabilecektir."" dedi."
Ekonomi,İstanbul'da ilk evini alacaklara müjde,"İstanbul'da ilk evini alacaklar için özel olarak hazırlanan ""Yenişehir Evleri Arnavutköy Projesi""nin ilk 2 etabı için kura çekilecek. Toplamda 2 bin 894 daire, 4 Mayıs'ta kurayla sahiplerini bulacak."
Ekonomi,"Tarım, gıda ve içecek sektöründen ilk çeyrekte 7 milyar dolarlık ihracat","Tarım, gıda ve içecek sektörünün ihracatı yılın ilk çeyreğinde 2023'ün aynı dönemine göre yüzde 8,42 artışla 7,01 milyar dolara yükseldi."
Ekonomi,"ABD, Rusya yaptırımlarına 31 Çinli şirketi dahil etti","ABD, Rusya'ya Ukrayna Savaşı nedeniyle uyguladığı yaptırımlar kapsamına 31 Çinli şirketi daha dahil etti."
ÖZEL HABER,Cezaevlerinde 58 bin 500 tutuklu ve hükümlü üretim yapıyor,"Cezaevlerinde bulunan mahkumlar için 200’den fazla meslekten birini uygulamalı öğrenmek mümkün. İşyurtları ile mesleki eğitim verilen mahkumlar, bin 700 atölye ve tesiste çalışma imkanı buluyor. Her yıl ortalama 58 bin hükümlü ve tutuklu, Adalet Bakanlığı ya da iş birliği yapılan özel sektörde mal ve hizmet üretiyor."
Ekonomi,"OECD Başekonomisti, Türkiye ve dünyadaki ekonomik görünümü değerlendirdi","Ekonomik Kalkınma ve İş Birliği Örgütü (OECD) Başekonomisti Clare Lombardelli, Türkiye'de enflasyonun yüksek olduğunu ancak düşmesini beklediklerini belirterek, ""Politika faizinde mevcut yüzde 50 seviyesinin makul olduğunu düşündüğümüz için, politikanın en azından önümüzdeki yıla kadar sıkı kalacağını öngörüyoruz."" dedi."
Ekonomi,Borsa İstanbul'dan rekor,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında 10.204,79 puanla rekor seviyeyi gördü."
Ekonomi,Nisanda fiyatı en çok artan ve azalan ürünler belli oldu,"İstanbul'da nisanda fiyatı önceki aya göre en fazla artan ürün yüzde 48,27 ile çocuk bluzu, fiyatı en fazla düşen ürün ise yüzde 40,88 ile patlıcan oldu."
Ekonomi,Türkiye'de 747 bini aşkın turist balonla uçtu,"Türkiye genelinde Nevşehir-Kapadokya, Denizli-Pamukkale, Kayseri-Soğanlı, Nevşehir-Çat, Aksaray-Ihlara Vadisi, Afyonkarahisar-Frig Vadisi ile Antalya-Aspendos bölgelerinde sunulan balonla uçuş hizmetinden geçen yıl 747 bin 203 turist yararlandı."
Ekonomi,Akkuyu'da 1'inci üniteye nakliye kilidi montajı yapıldı,Akkuyu Nükleer Güç Santrali'nin (NGS) 1. ünitesinde nakliye kilidi tasarım konumuna yerleştirildi.
Ekonomi,"Kırmızı et üretimi 2023'te yüzde 8,8 arttı","Türkiye'nin toplam kırmızı et üretimi, geçen yıl bir önceki yıla göre yüzde 8,8 artarak 2 milyon 384 bin 47 tona yükseldi."
Ekonomi,"Türkiye'de 2023'te 21,5 milyon ton çiğ süt üretildi","Türkiye'de geçen yıl üretilen çiğ süt miktarı yıllık bazda yüzde 0,4 azalarak 21 milyon 481 bin 567 ton oldu."
Ekonomi,Bazı telefon parçalarının ithalatına gözetim,Bazı telefon aksam ve parçalarının ithalatına gözetim uygulanması kararlaştırıldı.
Ekonomi,"Bakan Şimşek, OECD Bakanlar Konseyi Toplantısı'na katılacak","Hazine ve Maliye Bakanı Mehmet Şimşek, Paris'te düzenlenen OECD Bakanlar Konseyi Toplantısı'na katılacak."
Ekonomi,ATBR Başkanı General James Jones: ABD Türkiye ilişkilerinde heyecan verici bir dönemdeyiz,"Türk Amerikan İş Konseyi (TAİK) ve American Turkish Business Roundtable (ATBR) arasındaki temaslar ve iş birliği hızla artıyor. TAİK'in ABD karşılığı ATBR Başkanı General James Jones, TRT Haber’e iki ülke arasındaki ekonomik gelişmelerle ilgili özel açıklamalarda bulundu."
Ekonomi,Nisan enflasyonu yarın açıklanacak,"Nisan ayına ilişkin enflasyon rakamları yarın açıklanacak. Ekonomistler, nisan ayında Tüketici Fiyat Endeksi'nin yüzde 3,22 artacağını tahmin ediyor."
Ekonomi,Fed Başkanı'ndan faiz oranlarına ilişkin açıklama,"ABD Merkez Bankası Başkanı Jerome Powell, faiz oranlarını düşürmeye başlamak için ihtiyaç duydukları enflasyonun düştüğüne dair güvenin kazanılmasının beklenenden daha uzun sürebileceğini ifade etti."
Ekonomi,Yılmaz: Türkiye-Özbekistan ticaret hacminde 5 milyar dolar hedefine yaklaşıyoruz,"Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, Türkiye ile Özbekistan arasında 3 milyar doları aşan ticaret hacmi olduğunu belirterek, ""Liderlerimizin belirlediği 5 milyar dolar hedefine yaklaşıyoruz. Ticaret hacminin önce 5 milyara sonra çok daha üst noktalara çıkacağından hiçbir şüphemiz yok"" dedi."
Ekonomi,Fed faizi sabit tuttu,"ABD Merkez Bankası politika faizini beklentiler dahilinde değiştirmeyerek 23 yılın en yüksek seviyesi olan yüzde 5,25-5,50 aralığında sabit tuttu."
Ekonomi,"Bakan Bolat, yarın OECD Ticaret Bakanları toplantısına katılacak","Ticaret Bakanı Ömer Bolat, yarın Fransa'da düzenlenecek OECD Ticaret Bakanları toplantısına iştirak edecek, ikili görüşmeler yapacak."
Ekonomi,24 saat kesintisiz vergi denetimi,"Hazine ve Maliye Bakanlığı, kayıt dışılıkla mücadelede yeni bir evreye geçti. 81 ilin tamamında 24 saat kesintisiz denetimler başladı."
Ekonomi,Trafik sigortasına yeni düzenleme: Hasar maliyet endeksi geliyor,"Zorunlu trafik sigortasında mayıs poliçeleri, Sigortacılık ve Özel Emeklilik Düzenleme ve Denetleme Kurumunun (SEDDK) 1 Mayıs'ta devreye aldığı hasar maliyet endeksine göre azami yüzde 3 artışla kesilecek."
Ekonomi,24 saat kesintisiz vergi denetimi,"Hazine ve Maliye Bakanlığı, kayıt dışılıkla mücadelede yeni bir evreye geçti. 81 ilin tamamında 24 saat kesintisiz denetimler başladı."
Ekonomi,Trafik sigortasına yeni düzenleme: Hasar maliyet endeksi geliyor,"Zorunlu trafik sigortasında mayıs poliçeleri, Sigortacılık ve Özel Emeklilik Düzenleme ve Denetleme Kurumunun (SEDDK) 1 Mayıs'ta devreye aldığı hasar maliyet endeksine göre azami yüzde 3 artışla kesilecek."
Ekonomi,Yıl sonuna kadar iki yeni sondaj kulesi daha Gabar'a gidecek,Türkiye'nin yerli ve milli ilk sondaj kulesi Koca Yusuf TP1500'ün sahada başarıyla çalıştığı ve yıl sonuna kadar iki yeni sondaj kulesinin daha Gabar'a gideceği açıklandı.
Ekonomi,8 ayda 205 bin ton iç fındık ihraç edildi,Türkiye'den 2023-2024 ihracat sezonunun 8 aylık döneminde 205 bin ton iç fındık satıldı.
Ekonomi,Türkiye'de kruvaziyer yolcu trafiği 61 bini aştı,"Türkiye'ye gelen, Türkiye'den başka ülkelere giden ve transit yolcuları kapsayan kruvaziyer gemi yolcu sayısı bu yılın ilk çeyreğinde geçen yılın aynı dönemine kıyasla yüzde 79,15 artarak 61 bin 113'e ulaştı."
Ekonomi,Mükellefler uzlaşma sayesinde 546 milyon lira cezadan kurtuldu,"Mükellefler geçen yıl 38 bin 895 dosyada uzlaşmaya vardı. Uzlaşmalar sayesinde yaklaşık 659,8 milyon liralık ceza tutarı 113,4 milyon liraya düştü."
Ekonomi,Bakan Şimşek: Girişim sermayesi fonları desteklenecek,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Stratejik sektörler ve teknoloji alanlarında faaliyet gösteren şirketlere yatırım yapacak girişim sermayesi fonlarına kaynak aktarılması sağlanacak"" dedi."
Ekonomi,Teknoloji şirketlerinde işten çıkarmalar dünya genelinde sürüyor,"Salgın sonrasında teknoloji sektörünün başını çektiği işten çıkarmalar, şirketlerin verimliliği artırma ve maliyetleri düşürme çabaları nedeniyle devam ediyor."
Ekonomi,"Brent petrolün varil fiyatı 85,59 dolar","Brent petrolün varili, uluslararası piyasalarda 85,59 dolardan işlem görüyor."
Ekonomi,Tarımsal üretimde kredilerin esasları belli oldu,"Bitkisel veya hayvansal üretimde 300 bin liraya kadar yüzde 100 faiz indirimli kredinin yüzde 70'ini akaryakıt, veterinerlik hizmeti, yem, ilaç, aşı, gübre, tohum, fide ve benzeri tarımsal girdiler için, yüzde 30'unu da nakit olarak kullanabilecek."
Ekonomi,Ticari balıkçılığın yeni yol haritası belirleniyor,"Tarım ve Orman Bakanı İbrahim Yumaklı, 2024-2028 döneminde ticari amaçlı su ürünleri avcılığında geçerli olacak düzenlemeler için 4 bin 272 görüş alındığını belirterek, bu alanda yeni kuralların belirleneceğini bildirdi."
